ID,cateID,cate,name,size,shinsu,kousei,gaikei,teiko_20,juryo,kyoyo1,kyoyo_90,kyoyo_110,kiteiondo,saikouondo,maker,tanka,estimate,e_date,makerID
1,2,VCTF,NULL,0.3,2,12/0.18,4.6,62.9,,,,,,,富士電線,NULL,NULL,NULL,170
2,2,VCTF,NULL,0.5,2,20/0.18,5.8,37.8,45,9,,,,,富士電線,NULL,NULL,NULL,170
3,2,VCTF,NULL,0.75,2,30/0.18,6.6,25.1,60,11,,,,,富士電線,NULL,NULL,NULL,170
4,2,VCTF,NULL,1.25,2,50/0.18,7.4,15.1,80,16,,,,,富士電線,NULL,NULL,NULL,170
5,2,VCTF,NULL,2,2,37/0.26,8,9.79,100,20,,,,,富士電線,NULL,NULL,NULL,170
6,2,VCTF,NULL,3.5,2,45/0.32,9.4,5.24,100,20,,,,,富士電線,NULL,NULL,NULL,170
7,2,VCTF,NULL,0.3,3,12/0.18,4.8,62.9,,,,,,,富士電線,NULL,NULL,NULL,170
8,2,VCTF,NULL,0.5,3,20/0.18,6.1,37.8,55,7,,,,,富士電線,NULL,NULL,NULL,170
9,2,VCTF,NULL,0.75,3,30/0.18,7,25.1,75,10,,,,,富士電線,NULL,NULL,NULL,170
10,2,VCTF,NULL,1.25,3,50/0.18,7.8,15.1,100,13,,,,,富士電線,NULL,NULL,NULL,170
11,2,VCTF,NULL,2,3,37/0.26,8.5,9.79,125,17,,,,,富士電線,NULL,NULL,NULL,170
12,2,VCTF,NULL,3.5,3,45/0.32,10,5.24,125,17,,,,,富士電線,NULL,NULL,NULL,170
13,2,VCTF,NULL,0.3,4,12/0.18,5.2,62.9,,,,,,,富士電線,NULL,NULL,NULL,170
14,2,VCTF,NULL,0.5,4," 20/0.18   ",6.6,37.8,65,7,,,,,富士電線,NULL,NULL,NULL,170
15,2,VCTF,NULL,0.75,4, 30/0.18,7.6,25.1,90,9,,,,,富士電線,NULL,NULL,NULL,170
16,2,VCTF,NULL,1.25,4,"50/ 0.18",8.5,15.1,,,,,,,富士電線,NULL,NULL,NULL,170
17,2,VCTF,NULL,2,4, 37/0.26,9.3,9.79,155,15,,,,,富士電線,NULL,NULL,NULL,170
18,2,VCTF,NULL,3.5,4, 45/0.32,10.9,5.24,155,15,,,,,富士電線,NULL,NULL,NULL,170
19,2,VCTF,NULL,0.3,5,12/0.18,5.7,62.9,,,,,,,富士電線,NULL,NULL,NULL,170
20,2,VCTF,NULL,0.5,5,"20/ 0.18",7.1,37.8,80,6,,,,,富士電線,NULL,NULL,NULL,170
21,2,VCTF,NULL,0.75,5,"30/ 0.18",8.2,25.1,105,8,,,,,富士電線,NULL,NULL,NULL,170
22,2,VCTF,NULL,1.25,5,"50/ 0.18",9.3,15.1,145,11,,,,,富士電線,NULL,NULL,NULL,170
23,2,VCTF,NULL,2,5,"37/ 0.26",10.1,9.79,190,14,,,,,富士電線,NULL,NULL,NULL,170
24,2,VCTF,NULL,0.3,6,"12/ 0.18",6.1,62.9,,,,,,,富士電線,NULL,NULL,NULL,170
25,2,VCTF,NULL,0.5,6,"20/ 0.18",7.7,37.8,95,6,,,,,富士電線,NULL,NULL,NULL,170
26,2,VCTF,NULL,0.75,6,"30/ 0.18",8.9,25.1,125,8,,,,,富士電線,NULL,NULL,NULL,170
27,2,VCTF,NULL,1.25,6,50/0.18,10.1,15.1,175,11,,,,,富士電線,NULL,NULL,NULL,170
28,2,VCTF,NULL,2,6,"37/ 0.26",11,9.79,225,14,,,,,富士電線,NULL,NULL,NULL,170
29,2,VCTF,NULL,0.3,7,"12/ 0.18",6.1,62.9,,,,,,,富士電線,NULL,NULL,NULL,170
30,2,VCTF,NULL,0.5,7,"20/ 0.18",7.7,37.8,95,5,,,,,富士電線,NULL,NULL,NULL,170
31,2,VCTF,NULL,0.75,7,"30/ 0.18",8.9,25.1,130,7,,,,,富士電線,NULL,NULL,NULL,170
32,2,VCTF,NULL,1.25,7,"50/ 0.18",10.1,15.1,185,10,,,,,富士電線,NULL,NULL,NULL,170
33,2,VCTF,NULL,2,7,"37/ 0.26",11,9.79,240,13,,,,,富士電線,NULL,NULL,NULL,170
34,2,VCTF,NULL,0.3,8,"12/ 0.18",7,62.9,,,,,,,富士電線,NULL,NULL,NULL,170
35,2,VCTF,NULL,0.5,8,20/0.18,8.3,37.8,110,5,,,,,富士電線,NULL,NULL,NULL,170
36,2,VCTF,NULL,0.75,8,"30/ 0.18",9.6,25.1,150,7,,,,,富士電線,NULL,NULL,NULL,170
37,2,VCTF,NULL,1.25,8,"50/ 0.18",10.9,15.1,210,10,,,,,富士電線,NULL,NULL,NULL,170
38,2,VCTF,NULL,2,8,"37/ 0.26",11.9,9.79,275,12,,,,,富士電線,NULL,NULL,NULL,170
39,2,VCTF,NULL,0.3,10,"12/ 0.18",8,62.9,,,,,,,富士電線,NULL,NULL,NULL,170
40,2,VCTF,NULL,0.5,10,"20/ 0.18",9.6,37.8,125,5,,,,,富士電線,NULL,NULL,NULL,170
41,2,VCTF,NULL,0.75,10,"30/ 0.18",11.2,25.1,170,5,,,,,富士電線,NULL,NULL,NULL,170
42,2,VCTF,NULL,1.25,10,"50/ 0.18",12.8,15.1,240,9,,,,,富士電線,NULL,NULL,NULL,170
43,2,VCTF,NULL,2,10,"37/ 0.26",14.2,9.79,325,11,,,,,富士電線,NULL,NULL,NULL,170
44,2,VCTF,NULL,0.3,12,"12/ 0.18",8.2,62.9,,,,,,,富士電線,NULL,NULL,NULL,170
45,2,VCTF,NULL,0.5,12,"20/ 0.18",9.9,37.8,140,4,,,,,富士電線,NULL,NULL,NULL,170
46,2,VCTF,NULL,0.75,12,"30/ 0.18",11.6,25.1,195,5,,,,,富士電線,NULL,NULL,NULL,170
47,2,VCTF,NULL,1.25,12,"50/ 0.18",13.4,15.1,280,8,,,,,富士電線,NULL,NULL,NULL,170
48,2,VCTF,NULL,2,12,"37/ 0.26",14.7,9.79,375,11,,,,,富士電線,NULL,NULL,NULL,170
49,2,VCTF,NULL,0.3,16,"12/ 0.18",9.2,62.9,,,,,,,富士電線,NULL,NULL,NULL,170
50,2,VCTF,NULL,0.5,16,"20/ 0.18",11,37.8,175,4,,,,,富士電線,NULL,NULL,NULL,170
51,2,VCTF,NULL,0.75,16,"30/ 0.18",12.9,25.1,245,4,,,,,富士電線,NULL,NULL,NULL,170
52,2,VCTF,NULL,1.25,16,"50/ 0.18",15,15.1,355,7,,,,,富士電線,NULL,NULL,NULL,170
53,2,VCTF,NULL,2,16,"37/ 0.26",16.6,9.79,500,10,,,,,富士電線,NULL,NULL,NULL,170
54,2,VCTF,NULL,0.3,20,"12/ 0.18",9.9,62.9,,,,,,,富士電線,NULL,NULL,NULL,170
55,2,VCTF,NULL,0.5,20,"20/ 0.18",11.9,37.8,210,4,,,,,富士電線,NULL,NULL,NULL,170
56,2,VCTF,NULL,0.75,20,"30/ 0.18",14.3,25.1,300,4,,,,,富士電線,NULL,NULL,NULL,170
57,2,VCTF,NULL,1.25,20,"50/ 0.18",16.5,15.1,435,7,,,,,富士電線,NULL,NULL,NULL,170
58,2,VCTF,NULL,2,20,37/0.26,18,9.79,590,9,,,,,富士電線,NULL,NULL,NULL,170
59,2,VCTF,NULL,0.3,30,"12/ 0.18",11.7,62.9,,,,,,,富士電線,NULL,NULL,NULL,170
60,2,VCTF,NULL,0.5,30,"20/ 0.18",14.5,37.8,310,3,,,,,富士電線,NULL,NULL,NULL,170
61,2,VCTF,NULL,0.75,30,"30/ 0.18",17.3,25.1,445,3,,,,,富士電線,NULL,NULL,NULL,170
62,2,VCTF,NULL,2,30,"37/ 0.26",22.1,9.79,880,7,,,,,富士電線,NULL,NULL,NULL,170
63,2,VCTF,NULL,0.3,40,"12/ 0.18",13.1,62.9,,,,,,,富士電線,NULL,NULL,NULL,170
64,2,VCTF,NULL,0.5,40,"20/ 0.18",16.5,37.8,,,,,,,富士電線,NULL,NULL,NULL,170
65,2,VCTF,NULL,0.75,40,"30/ 0.18",19.7,25.1,,,,,,,富士電線,NULL,NULL,NULL,170
66,2,VCTF,NULL,1.25,40,"50/ 0.18",22.9,15.1,,,,,,,富士電線,NULL,NULL,NULL,170
67,2,VCTF,NULL,0.3,50,"12/ 0.18",14.5,62.9,,,,,,,富士電線,NULL,NULL,NULL,170
68,2,VCTF,NULL,0.5,50,"20/ 0.18",17.9,37.8,,,,,,,富士電線,NULL,NULL,NULL,170
69,2,VCTF,NULL,0.75,50,"30/ 0.18",21.6,25.1,,,,,,,富士電線,NULL,NULL,NULL,170
70,2,VCTF,NULL,1.25,50,"50/ 0.18",25.1,15.1,,,,,,,富士電線,NULL,NULL,NULL,170
71,1,VCT,NULL,0.75,2,30/0.18,8.8,25.1,105,12,,,,,富士電線,NULL,NULL,NULL,170
72,1,VCT,NULL,1.25,2,50/0.18,9.6,15.1,130,16,,,,,富士電線,NULL,NULL,NULL,170
73,1,VCT,NULL,2,2,37/0.26,10.4,9.79,160,22,,,,,富士電線,NULL,NULL,NULL,170
74,1,VCT,NULL,3.5,2,45/0.32,11.8,5.24,215,32,,,,,富士電線,NULL,NULL,NULL,170
75,1,VCT,NULL,5.5,2,70/0.32,14.2,3.37,320,41,,,,,富士電線,NULL,NULL,NULL,170
76,1,VCT,NULL,8,2,50/0.45,16.4,2.39,420,51,,,,,富士電線,NULL,NULL,NULL,170
77,1,VCT,NULL,14,2,88/0.45,20,1.36,660,71,,,,,富士電線,NULL,NULL,NULL,170
78,1,VCT,NULL,22,2,7/20/0.45,25,0.869,1070,95,,,,,富士電線,NULL,NULL,NULL,170
79,1,VCT,NULL,38,2,7/34/0.45,30.8,0.511,1660,130,,,,,富士電線,NULL,NULL,NULL,170
80,1,VCT,NULL,60,2,19/20/0.45,36.6,0.32,,,,,,,富士電線,NULL,NULL,NULL,170
81,1,VCT,NULL,0.75,3,30/0.18,9.2,25.1,115,10,,,,,富士電線,NULL,NULL,NULL,170
82,1,VCT,NULL,1.25,3,50/0.18,10.1,15.1,150,14,,,,,富士電線,NULL,NULL,NULL,170
83,1,VCT,NULL,2,3,37/0.26,10.9,9.79,185,19,,,,,富士電線,NULL,NULL,NULL,170
84,1,VCT,NULL,3.5,3,45/0.32,12.6,5.24,265,28,,,,,富士電線,NULL,NULL,NULL,170
85,1,VCT,NULL,5.5,3,70/0.32,15,3.37,385,36,,,,,富士電線,NULL,NULL,NULL,170
86,1,VCT,NULL,8,3,50/0.45,17.5,2.39,520,44,,,,,富士電線,NULL,NULL,NULL,170
87,1,VCT,NULL,14,3,88/0.45,21.4,1.36,830,62,,,,,富士電線,NULL,NULL,NULL,170
88,1,VCT,NULL,22,3,7/20/0.45,26.7,0.869,1340,83,,,,,富士電線,NULL,NULL,NULL,170
89,1,VCT,NULL,38,3,7/34/0.45,32.9,0.511,2090,110,,,,,富士電線,NULL,NULL,NULL,170
90,1,VCT,NULL,60,3,19/20/0.45,39.3,0.32,,,,,,,富士電線,NULL,NULL,NULL,170
91,1,VCT,NULL,100,3,19/34/0.45,48.7,0.188,,,,,,,富士電線,NULL,NULL,NULL,170
92,1,VCT,NULL,0.75,4,30/0.18,9.9,25.1,140,9,,,,,富士電線,NULL,NULL,NULL,170
93,1,VCT,NULL,1.25,4,50/0.18,11.1,15.1,180,13,,,,,富士電線,NULL,NULL,NULL,170
94,1,VCT,NULL,2,4,37/0.26,11.8,9.79,220,17,,,,,富士電線,NULL,NULL,NULL,170
95,1,VCT,NULL,3.5,4,45/0.32,13.9,5.24,330,25,,,,,富士電線,NULL,NULL,NULL,170
96,1,VCT,NULL,5.5,4,70/0.32,16.5,3.37,480,32,,,,,富士電線,NULL,NULL,NULL,170
97,1,VCT,NULL,8,4,50/0.45,19.3,2.39,640,39,,,,,富士電線,NULL,NULL,NULL,170
98,1,VCT,NULL,14,4,88/0.45,23.6,1.36,1020,55,,,,,富士電線,NULL,NULL,NULL,170
99,1,VCT,NULL,22,4,7/20/0.45,29.7,0.869,1660,74,,,,,富士電線,NULL,NULL,NULL,170
100,1,VCT,NULL,38,4,7/34/0.45,36.5,0.511,2620,100,,,,,富士電線,NULL,NULL,NULL,170
101,1,VCT,NULL,60,4,19/20/0.45,43.6,0.32,,,,,,,富士電線,NULL,NULL,NULL,170
102,1,VCT,NULL,0.75,5,30/0.18,10.9,25.1,165,9,,,,,富士電線,NULL,NULL,NULL,170
103,1,VCT,NULL,1.25,5,50/0.18,12.2,15.1,220,13,,,,,富士電線,NULL,NULL,NULL,170
104,1,VCT,NULL,2,5,37/0.26,13,9.79,270,17,,,,,富士電線,NULL,NULL,NULL,170
105,1,VCT,NULL,3.5,5,45/0.32,15.1,5.24,395,25,,,,,富士電線,NULL,NULL,NULL,170
106,1,VCT,NULL,5.5,5,70/0.32,18.2,3.37,585,32,,,,,富士電線,NULL,NULL,NULL,170
107,1,VCT,NULL,0.75,6,30/0.18,11.7,25.1,190,8,,,,,富士電線,NULL,NULL,NULL,170
108,1,VCT,NULL,1.25,6,50/0.18,13.1,15.1,255,11,,,,,富士電線,NULL,NULL,NULL,170
109,1,VCT,NULL,2,6,37/0.26,14.2,9.79,320,14,,,,,富士電線,NULL,NULL,NULL,170
110,1,VCT,NULL,3.5,6,45/0.32,16.5,5.24,470,21,,,,,富士電線,NULL,NULL,NULL,170
111,1,VCT,NULL,5.5,6,70/0.32,19.9,3.37,700,28,,,,,富士電線,NULL,NULL,NULL,170
112,1,VCT,NULL,0.75,7,30/0.18,11.7,25.1,200,8,,,,,富士電線,NULL,NULL,NULL,170
113,1,VCT,NULL,1.25,7,50/0.18,13.1,15.1,260,10,,,,,富士電線,NULL,NULL,NULL,170
114,1,VCT,NULL,2,7,37/0.26,14.2,9.79,335,13,,,,,富士電線,NULL,NULL,NULL,170
115,1,VCT,NULL,3.5,7,45/0.32,16.5,5.24,500,19,,,,,富士電線,NULL,NULL,NULL,170
116,1,VCT,NULL,5.5,7,70/0.32,19.9,3.37,740,26,,,,,富士電線,NULL,NULL,NULL,170
117,1,VCT,NULL,0.75,8,30/0.18,12.7,25.1,210,7,,,,,富士電線,NULL,NULL,NULL,170
118,1,VCT,NULL,1.25,8,50/0.18,14.2,15.1,280,10,,,,,富士電線,NULL,NULL,NULL,170
119,1,VCT,NULL,2,8,37/0.26,15.2,9.79,350,12,,,,,富士電線,NULL,NULL,NULL,170
120,1,VCT,NULL,3.5,8,45/0.32,18,5.24,530,18,,,,,富士電線,NULL,NULL,NULL,170
121,1,VCT,NULL,5.5,8,70/0.32,21.7,3.37,780,24,,,,,富士電線,NULL,NULL,NULL,170
122,1,VCT,NULL,0.75,10,30/0.18,14.9,25.1,265,7,,,,,富士電線,NULL,NULL,NULL,170
123,1,VCT,NULL,1.25,10,50/0.18,16.7,15.1,350,9,,,,,富士電線,NULL,NULL,NULL,170
124,1,VCT,NULL,2,10,37/0.26,18.1,9.79,450,11,,,,,富士電線,NULL,NULL,NULL,170
125,1,VCT,NULL,3.5,10,45/0.32,21.2,5.24,680,16,,,,,富士電線,NULL,NULL,NULL,170
126,1,VCT,NULL,0.75,12,30/0.18,15.5,25.1,295,6,,,,,富士電線,NULL,NULL,NULL,170
127,1,VCT,NULL,1.25,12,50/0.18,17.4,15.1,390,8,,,,,富士電線,NULL,NULL,NULL,170
128,1,VCT,NULL,2,12,37/0.26,18.6,9.79,500,11,,,,,富士電線,NULL,NULL,NULL,170
129,1,VCT,NULL,3.5,12,45/0.32,21.8,5.24,760,15,,,,,富士電線,NULL,NULL,NULL,170
130,1,VCT,NULL,0.75,16,30/0.18,16.9,25.1,,,,,,,富士電線,NULL,NULL,NULL,170
131,1,VCT,NULL,1.25,16,50/0.18,19.3,15.1,,,,,,,富士電線,NULL,NULL,NULL,170
132,1,VCT,NULL,2,16,37/0.26,20.9,9.79,,,,,,,富士電線,NULL,NULL,NULL,170
133,1,VCT,NULL,0.75,20,30/0.18,18.5,25.1,,,,,,,富士電線,NULL,NULL,NULL,170
134,1,VCT,NULL,1.25,20,50/0.18,21,15.1,,,,,,,富士電線,NULL,NULL,NULL,170
135,1,VCT,NULL,2,20,37/0.26,22.7,9.79,,,,,,,富士電線,NULL,NULL,NULL,170
136,1,VCT,NULL,0.75,30,30/0.18,22.4,25.1,,,,,,,富士電線,NULL,NULL,NULL,170
137,1,VCT,NULL,1.25,30,50/0.18,25.2,15.1,,,,,,,富士電線,NULL,NULL,NULL,170
138,1,VCT,NULL,2,30,37/0.26,27.5,9.79,,,,,,,富士電線,NULL,NULL,NULL,170
139,7,1CT,NULL,0.75,1,30/0.18,6.4,25.8,,,,,,60,富士電線,NULL,NULL,NULL,170
140,7,1CT,NULL,0.75,2,30/0.18,10.4,26.6,140,12,,,,60,富士電線,NULL,NULL,NULL,170
141,7,1CT,NULL,0.75,3,30/0.18,11,26.6,160,10,,,,60,富士電線,NULL,NULL,NULL,170
142,7,1CT,NULL,0.75,4,30/0.18,11.8,26.6,190,9,,,,60,富士電線,NULL,NULL,NULL,170
143,7,1CT,NULL,1.25,1,50/0.18,7,15.5,,,,,,60,富士電線,NULL,NULL,NULL,170
144,7,1CT,NULL,1.25,2,50/0.18,11.2,16,170,16,,,,60,富士電線,NULL,NULL,NULL,170
145,7,1CT,NULL,1.25,3,50/0.18,11.8,16,190,14,,,,60,富士電線,NULL,NULL,NULL,170
146,7,1CT,NULL,1.25,4,50/0.18,13,16,240,13,,,,60,富士電線,NULL,NULL,NULL,170
147,7,1CT,NULL,2,1,37/0.26,7.3,9.91,,,,,,60,富士電線,NULL,NULL,NULL,170
148,7,1CT,NULL,2,2,37/0.26,11.8,10.2,190,22,,,,60,富士電線,NULL,NULL,NULL,170
149,7,1CT,NULL,2,3,37/0.26,12.6,10.2,230,19,,,,60,富士電線,NULL,NULL,NULL,170
150,7,1CT,NULL,2,4,37/0.26,13.9,10.2,290,17,,,,60,富士電線,NULL,NULL,NULL,170
151,7,1CT,NULL,3.5,1,45/0.32,8,5.38,,,,,,60,富士電線,NULL,NULL,NULL,170
152,7,1CT,NULL,3.5,2,45/0.32,13.4,5.54,260,32,,,,60,富士電線,NULL,NULL,NULL,170
153,7,1CT,NULL,3.5,3,45/0.32,14.3,5.54,320,28,,,,60,富士電線,NULL,NULL,NULL,170
154,7,1CT,NULL,3.5,4,45/0.32,15.8,5.54,400,25,,,,60,富士電線,NULL,NULL,NULL,170
155,7,1CT,NULL,5.5,1,70/0.32,8.8,3.46,,,,,,60,富士電線,NULL,NULL,NULL,170
156,7,1CT,NULL,5.5,2,70/0.32,14.8,3.56,340,41,,,,60,富士電線,NULL,NULL,NULL,170
157,7,1CT,NULL,5.5,3,70/0.32,15.8,3.56,410,36,,,,60,富士電線,NULL,NULL,NULL,170
158,7,1CT,NULL,5.5,4,70/0.32,17.4,3.56,520,32,,,,60,富士電線,NULL,NULL,NULL,170
159,7,1CT,NULL,8,1,50/0.45,9.4,2.45,,,,,,60,富士電線,NULL,NULL,NULL,170
160,7,1CT,NULL,8,2,50/0.45,16.2,2.52,420,51,,,,60,富士電線,NULL,NULL,NULL,170
161,7,1CT,NULL,8,3,50/0.45,17.3,2.52,520,44,,,,60,富士電線,NULL,NULL,NULL,170
162,7,1CT,NULL,8,4,50/0.45,19.1,2.52,660,39,,,,60,富士電線,NULL,NULL,NULL,170
163,7,1CT,NULL,14,1,88/0.45,11.4,1.39,,,,,,60,富士電線,NULL,NULL,NULL,170
164,7,1CT,NULL,14,2,88/0.45,20.2,1.43,680,71,,,,60,富士電線,NULL,NULL,NULL,170
165,7,1CT,NULL,14,3,88/0.45,21.6,1.43,1070,62,,,,60,富士電線,NULL,NULL,NULL,170
166,7,1CT,NULL,14,4,88/0.45,24,1.43,1320,55,,,,60,富士電線,NULL,NULL,NULL,170
167,7,1CT,NULL,22,1,7/20/0.45,13.7,0.892,,,,,,60,富士電線,NULL,NULL,NULL,170
168,7,1CT,NULL,22,2,7/20/0.45,24.6,0.919,,,,,,60,富士電線,NULL,NULL,NULL,170
169,7,1CT,NULL,22,3,7/20/0.45,26.3,0.919,1520,83,,,,60,富士電線,NULL,NULL,NULL,170
170,7,1CT,NULL,22,4,7/20/0.45,29.2,0.919,1850,74,,,,60,富士電線,NULL,NULL,NULL,170
171,7,1CT,NULL,30,1,7/27/0.45,15.8,0.661,,,,,,60,富士電線,NULL,NULL,NULL,170
172,7,1CT,NULL,30,2,7/27/0.45,29,0.681,,,,,,60,富士電線,NULL,NULL,NULL,170
173,7,1CT,NULL,30,3,7/27/0.45,31,0.681,,,,,,60,富士電線,NULL,NULL,NULL,170
174,7,1CT,NULL,30,4,7/27/0.45,34.4,0.681,,,,,,60,富士電線,NULL,NULL,NULL,170
175,7,1CT,NULL,38,1,7/34/0.45,17,0.525,580,165,,,,60,富士電線,NULL,NULL,NULL,170
176,7,1CT,NULL,38,2,7/34/0.45,31.2,0.541,,,,,,60,富士電線,NULL,NULL,NULL,170
177,7,1CT,NULL,38,3,7/34/0.45,33.6,0.541,2360,110,,,,60,富士電線,NULL,NULL,NULL,170
178,7,1CT,NULL,38,4,7/34/0.45,37.2,0.541,3030,100,,,,60,富士電線,NULL,NULL,NULL,170
179,7,1CT,NULL,50,1,19/16/0.45,18.3,0.411,,,,,,60,富士電線,NULL,NULL,NULL,170
180,7,1CT,NULL,50,2,19/16/0.45,34.2,0.423,,,,,,60,富士電線,NULL,NULL,NULL,170
181,7,1CT,NULL,50,3,19/16/0.45,36.6,0.423,,,,,,60,富士電線,NULL,NULL,NULL,170
182,7,1CT,NULL,50,4,19/16/0.45,40.8,0.423,,,,,,60,富士電線,NULL,NULL,NULL,170
183,7,1CT,NULL,60,1,19/20/0.45,19.8,0.329,1020,225,,,,60,富士電線,NULL,NULL,NULL,170
184,7,1CT,NULL,60,2,19/20/0.45,37.2,0.339,1020,225,,,,60,富士電線,NULL,NULL,NULL,170
185,7,1CT,NULL,60,3,19/20/0.45,39.8,0.339,3220,150,,,,60,富士電線,NULL,NULL,NULL,170
186,7,1CT,NULL,60,4,19/20/0.45,44.3,0.339,4300,135,,,,60,富士電線,NULL,NULL,NULL,170
187,7,1CT,NULL,80,1,19/27/0.45,23,0.243,1330,270,,,,60,富士電線,NULL,NULL,NULL,170
188,7,1CT,NULL,80,2,19/27/0.45,43.4,0.25,,,,,,60,富士電線,NULL,NULL,NULL,170
189,7,1CT,NULL,80,3,19/27/0.45,46.6,0.25,,,,,,60,富士電線,NULL,NULL,NULL,170
190,7,1CT,NULL,80,4,19/27/0.45,51.9,0.25,,,,,,60,富士電線,NULL,NULL,NULL,170
191,7,1CT,NULL,100,1,19/34/0.45,24.9,0.193,1600,315,,,,60,富士電線,NULL,NULL,NULL,170
192,7,1CT,NULL,100,2,19/34/0.45,47.4,0.199,,,,,,60,富士電線,NULL,NULL,NULL,170
193,7,1CT,NULL,100,3,19/34/0.45,50.9,0.193,5870,215,,,,60,富士電線,NULL,NULL,NULL,170
194,7,1CT,NULL,100,4,19/34/0.45,56.6,0.199,7280,195,,,,60,富士電線,NULL,NULL,NULL,170
195,7,1CT,NULL,125,1,19/42/0.45,26.5,0.15,1870,365,,,,60,富士電線,NULL,NULL,NULL,170
196,7,1CT,NULL,125,2,19/42/0.45,50.8,0.161,,,,,,60,富士電線,NULL,NULL,NULL,170
197,7,1CT,NULL,125,3,19/42/0.45,54.7,0.161,,,,,,60,富士電線,NULL,NULL,NULL,170
198,7,1CT,NULL,125,4,19/42/0.45,60.8,0.161,,,,,,60,富士電線,NULL,NULL,NULL,170
199,7,1CT,NULL,150,1,27/34/0.45,30.2,0.131,2260,410,,,,60,富士電線,NULL,NULL,NULL,170
200,7,1CT,NULL,150,2,27/34/0.45,58,0.14,,,,,,60,富士電線,NULL,NULL,NULL,170
201,7,1CT,NULL,150,3,27/34/0.45,62.2,0.131,8650,265,,,,60,富士電線,NULL,NULL,NULL,170
202,7,1CT,NULL,200,1,37/34/0.45,33.1,0.0954,2900,480,,,,60,富士電線,NULL,NULL,NULL,170
203,8,2CT,NULL,0.75,1,30/0.18,6.4,25.8,,,,,,60,富士電線,NULL,NULL,NULL,170
204,8,2CT,NULL,0.75,2,30/0.18,10.4,26.6,,,,,,60,富士電線,NULL,NULL,NULL,170
205,8,2CT,NULL,0.75,3,30/0.18,11,26.6,,,,,,60,富士電線,NULL,NULL,NULL,170
206,8,2CT,NULL,0.75,4,30/0.18,11.8,26.6,,,,,,60,富士電線,NULL,NULL,NULL,170
207,8,2CT,NULL,1.25,1,50/0.18,7,15.5,,,,,,60,富士電線,NULL,NULL,NULL,170
208,8,2CT,NULL,1.25,2,50/0.18,11.2,16,,,,,,60,富士電線,NULL,NULL,NULL,170
209,8,2CT,NULL,1.25,3,50/0.18,11.8,16,,,,,,60,富士電線,NULL,NULL,NULL,170
