ID,cateID,cate,name,size,shinsu,kousei,gaikei,teiko_20,juryo,kyoyo1,kyoyo_90,kyoyo_110,kiteiondo,saikouondo,maker,tanka,estimate,e_date,makerID
210,8,2CT,NULL,1.25,4,50/0.18,13,16,,,,,,60,富士電線,NULL,NULL,NULL,170
211,8,2CT,NULL,2,1,37/0.26,7.3,9.91,,,,,,60,富士電線,NULL,NULL,NULL,170
212,8,2CT,NULL,2,2,37/0.26,11.8,10.2,,,,,,60,富士電線,NULL,NULL,NULL,170
213,8,2CT,NULL,2,3,37/0.26,12.6,10.2,,,,,,60,富士電線,NULL,NULL,NULL,170
214,8,2CT,NULL,2,4,37/0.26,13.9,10.2,,,,,,60,富士電線,NULL,NULL,NULL,170
215,8,2CT,NULL,3.5,1,45/0.32,8,5.38,,,,,,60,富士電線,NULL,NULL,NULL,170
216,8,2CT,NULL,3.5,2,45/0.32,13.4,5.54,,,,,,60,富士電線,NULL,NULL,NULL,170
217,8,2CT,NULL,3.5,3,45/0.32,14.3,5.54,,,,,,60,富士電線,NULL,NULL,NULL,170
218,8,2CT,NULL,3.5,4,45/0.32,15.8,5.54,,,,,,60,富士電線,NULL,NULL,NULL,170
219,8,2CT,NULL,5.5,1,70/0.32,8.8,3.46,,,,,,60,富士電線,NULL,NULL,NULL,170
220,8,2CT,NULL,5.5,2,70/0.32,14.8,3.56,,,,,,60,富士電線,NULL,NULL,NULL,170
221,8,2CT,NULL,5.5,3,70/0.32,15.8,3.56,,,,,,60,富士電線,NULL,NULL,NULL,170
222,8,2CT,NULL,5.5,4,70/0.32,17.4,3.56,,,,,,60,富士電線,NULL,NULL,NULL,170
223,8,2CT,NULL,8,1,50/0.45,9.4,2.45,,,,,,60,富士電線,NULL,NULL,NULL,170
224,8,2CT,NULL,8,2,50/0.45,16.2,2.52,,,,,,60,富士電線,NULL,NULL,NULL,170
225,8,2CT,NULL,8,3,50/0.45,17.3,2.52,,,,,,60,富士電線,NULL,NULL,NULL,170
226,8,2CT,NULL,8,4,50/0.45,19.1,2.52,,,,,,60,富士電線,NULL,NULL,NULL,170
227,8,2CT,NULL,14,1,88/0.45,11.4,1.39,,,,,,60,富士電線,NULL,NULL,NULL,170
228,8,2CT,NULL,14,2,88/0.45,20.2,1.43,,,,,,60,富士電線,NULL,NULL,NULL,170
229,8,2CT,NULL,14,3,88/0.45,21.6,1.43,,,,,,60,富士電線,NULL,NULL,NULL,170
230,8,2CT,NULL,14,4,88/0.45,24,1.43,,,,,,60,富士電線,NULL,NULL,NULL,170
231,8,2CT,NULL,22,1,7/20/0.45,13.7,0.892,,,,,,60,富士電線,NULL,NULL,NULL,170
232,8,2CT,NULL,22,2,7/20/0.45,24.6,0.919,,,,,,60,富士電線,NULL,NULL,NULL,170
233,8,2CT,NULL,22,3,7/20/0.45,26.3,0.919,,,,,,60,富士電線,NULL,NULL,NULL,170
234,8,2CT,NULL,22,4,7/20/0.45,29.2,0.919,,,,,,60,富士電線,NULL,NULL,NULL,170
235,8,2CT,NULL,30,1,7/27/0.45,15.8,0.661,,,,,,60,富士電線,NULL,NULL,NULL,170
236,8,2CT,NULL,30,2,7/27/0.45,29,0.681,,,,,,60,富士電線,NULL,NULL,NULL,170
237,8,2CT,NULL,30,3,7/27/0.45,31,0.681,,,,,,60,富士電線,NULL,NULL,NULL,170
238,8,2CT,NULL,30,4,7/27/0.45,34.4,0.681,,,,,,60,富士電線,NULL,NULL,NULL,170
239,8,2CT,NULL,38,1,7/34/0.45,17,0.525,,,,,,60,富士電線,NULL,NULL,NULL,170
240,8,2CT,NULL,38,2,7/34/0.45,31.2,0.541,,,,,,60,富士電線,NULL,NULL,NULL,170
241,8,2CT,NULL,38,3,7/34/0.45,33.6,0.541,,,,,,60,富士電線,NULL,NULL,NULL,170
242,8,2CT,NULL,38,4,7/34/0.45,37.2,0.541,,,,,,60,富士電線,NULL,NULL,NULL,170
243,8,2CT,NULL,50,1,19/16/0.45,18.3,0.411,,,,,,60,富士電線,NULL,NULL,NULL,170
244,8,2CT,NULL,50,2,19/16/0.45,34.2,0.423,,,,,,60,富士電線,NULL,NULL,NULL,170
245,8,2CT,NULL,50,3,19/16/0.45,36.6,0.423,,,,,,60,富士電線,NULL,NULL,NULL,170
246,8,2CT,NULL,50,4,19/16/0.45,40.8,0.423,,,,,,60,富士電線,NULL,NULL,NULL,170
247,8,2CT,NULL,60,1,19/20/0.45,19.8,0.329,,,,,,60,富士電線,NULL,NULL,NULL,170
248,8,2CT,NULL,60,2,19/20/0.45,37.2,0.339,,,,,,60,富士電線,NULL,NULL,NULL,170
249,8,2CT,NULL,60,3,19/20/0.45,39.8,0.339,,,,,,60,富士電線,NULL,NULL,NULL,170
250,8,2CT,NULL,60,4,19/20/0.45,44.3,0.339,,,,,,60,富士電線,NULL,NULL,NULL,170
251,8,2CT,NULL,80,1,19/27/0.45,23,0.243,,,,,,60,富士電線,NULL,NULL,NULL,170
252,8,2CT,NULL,80,2,19/27/0.45,43.4,0.25,,,,,,60,富士電線,NULL,NULL,NULL,170
253,8,2CT,NULL,80,3,19/27/0.45,46.6,0.25,,,,,,60,富士電線,NULL,NULL,NULL,170
254,8,2CT,NULL,80,4,19/27/0.45,51.9,0.25,,,,,,60,富士電線,NULL,NULL,NULL,170
255,8,2CT,NULL,100,1,19/34/0.45,24.9,0.193,,,,,,60,富士電線,NULL,NULL,NULL,170
256,8,2CT,NULL,100,2,19/34/0.45,47.4,0.199,,,,,,60,富士電線,NULL,NULL,NULL,170
257,8,2CT,NULL,100,3,19/34/0.45,50.9,0.199,,,,,,60,富士電線,NULL,NULL,NULL,170
258,8,2CT,NULL,100,4,19/34/0.45,56.6,0.199,,,,,,60,富士電線,NULL,NULL,NULL,170
259,8,2CT,NULL,125,1,19/42/0.45,26.5,0.15,,,,,,60,富士電線,NULL,NULL,NULL,170
260,8,2CT,NULL,125,2,19/42/0.45,50.8,0.161,,,,,,60,富士電線,NULL,NULL,NULL,170
261,8,2CT,NULL,125,3,19/42/0.45,54.7,0.161,,,,,,60,富士電線,NULL,NULL,NULL,170
262,8,2CT,NULL,125,4,19/42/0.45,60.8,0.161,,,,,,60,富士電線,NULL,NULL,NULL,170
263,8,2CT,NULL,150,1,27/34/0.45,30.2,0.131,,,,,,60,富士電線,NULL,NULL,NULL,170
264,8,2CT,NULL,150,2,27/34/0.45,58,0.14,,,,,,60,富士電線,NULL,NULL,NULL,170
265,8,2CT,NULL,150,3,27/34/0.45,62.2,0.14,,,,,,60,富士電線,NULL,NULL,NULL,170
266,8,2CT,NULL,200,1,37/34/0.45,33.1,0.0954,,,,,,60,富士電線,NULL,NULL,NULL,170
267,9,2PNCT,NULL,0.75,1,30/0.18,5.8,25.8,,,,,,75,富士電線,NULL,NULL,NULL,170
268,9,2PNCT,NULL,0.75,2,30/0.18,9,26.6,100,15,,,,75,富士電線,NULL,NULL,NULL,170
269,9,2PNCT,NULL,0.75,3,30/0.18,9.4,26.6,110,13,,,,75,富士電線,NULL,NULL,NULL,170
270,9,2PNCT,NULL,0.75,4,30/0.18,10.4,26.6,140,11,,,,75,富士電線,NULL,NULL,NULL,170
271,9,2PNCT,NULL,0.75,6,30/0.18,12.5,26.6,272.5,9,,,,75,富士電線,NULL,NULL,NULL,170
272,9,2PNCT,NULL,0.75,9,30/0.18,15.5,26.6,435,8,,,,75,富士電線,NULL,NULL,NULL,170
273,9,2PNCT,NULL,0.75,10,30/0.18,16.5,26.6,490,7,,,,75,富士電線,NULL,NULL,NULL,170
274,9,2PNCT,NULL,1.25,1,50/0.18,6.2,15.5,,,,,,75,富士電線,NULL,NULL,NULL,170
275,9,2PNCT,NULL,1.25,2,50/0.18,9.8,16,120,20,,,,75,富士電線,NULL,NULL,NULL,170
276,9,2PNCT,NULL,1.25,3,50/0.18,10.5,16,147,18,,,,75,富士電線,NULL,NULL,NULL,170
277,9,2PNCT,NULL,1.25,4,50/0.18,11.3,16,174,16,,,,75,富士電線,NULL,NULL,NULL,170
278,9,2PNCT,NULL,1.25,6,50/0.18,13.5,16,295,13,,,,75,富士電線,NULL,NULL,NULL,170
279,9,2PNCT,NULL,2,1,37/0.26,6.5,9.91,,,,,,75,富士電線,NULL,NULL,NULL,170
280,9,2PNCT,NULL,2,2,37/0.26,10.6,10.2,150,28,,,,75,富士電線,NULL,NULL,NULL,170
281,9,2PNCT,NULL,2,3,37/0.26,11.1,10.2,176,24,,,,75,富士電線,NULL,NULL,NULL,170
282,9,2PNCT,NULL,2,4,37/0.26,12.2,10.2,218,22,,,,75,富士電線,NULL,NULL,NULL,170
283,9,2PNCT,NULL,3.5,1,45/0.32,7.4,5.38,,,,,,75,富士電線,NULL,NULL,NULL,170
284,9,2PNCT,NULL,3.5,2,45/0.32,12.2,5.54,210,41,,,,75,富士電線,NULL,NULL,NULL,170
285,9,2PNCT,NULL,3.5,3,45/0.32,12.9,5.54,257,36,,,,75,富士電線,NULL,NULL,NULL,170
286,9,2PNCT,NULL,3.5,4,45/0.32,14.1,5.54,317,32,,,,75,富士電線,NULL,NULL,NULL,170
287,9,2PNCT,NULL,5.5,1,70/0.32,8.4,3.46,,,,,,75,富士電線,NULL,NULL,NULL,170
288,9,2PNCT,NULL,5.5,2,70/0.32,14.4,3.56,310,53,,,,75,富士電線,NULL,NULL,NULL,170
289,9,2PNCT,NULL,5.5,3,70/0.32,15.2,3.56,373,46,,,,75,富士電線,NULL,NULL,NULL,170
290,9,2PNCT,NULL,5.5,4,70/0.32,16.8,3.56,469,41,,,,75,富士電線,NULL,NULL,NULL,170
291,9,2PNCT,NULL,8,1,50/0.45,9.2,2.45,,,,,,75,富士電線,NULL,NULL,NULL,170
292,9,2PNCT,NULL,8,2,50/0.45,15.8,2.52,385,65,,,,75,富士電線,NULL,NULL,NULL,170
293,9,2PNCT,NULL,8,3,50/0.45,16.7,2.52,474,56,,,,75,富士電線,NULL,NULL,NULL,170
294,9,2PNCT,NULL,8,4,50/0.45,18.4,2.52,596,50,,,,75,富士電線,NULL,NULL,NULL,170
295,9,2PNCT,NULL,14,1,88/0.45,10.6,1.39,220,113,,,,75,富士電線,NULL,NULL,NULL,170
296,9,2PNCT,NULL,14,2,88/0.45,18.4,1.43,,,,,,75,富士電線,NULL,NULL,NULL,170
297,9,2PNCT,NULL,14,3,88/0.45,19.7,1.43,910,80,,,,75,富士電線,NULL,NULL,NULL,170
298,9,2PNCT,NULL,14,4,88/0.45,21.7,1.43,1160,71,,,,75,富士電線,NULL,NULL,NULL,170
299,9,2PNCT,NULL,22,1,7/20/0.45,13.1,0.892,326,148,,,,75,富士電線,NULL,NULL,NULL,170
300,9,2PNCT,NULL,22,2,7/20/0.45,23.6,0.919,,,,,,75,富士電線,NULL,NULL,NULL,170
301,9,2PNCT,NULL,22,3,7/20/0.45,25.2,0.919,1430,107,,,,75,富士電線,NULL,NULL,NULL,170
302,9,2PNCT,NULL,22,4,7/20/0.45,28.1,0.919,1750,95,,,,75,富士電線,NULL,NULL,NULL,170
303,9,2PNCT,NULL,30,1,7/27/0.45,14.4,0.661,,,,,,75,富士電線,NULL,NULL,NULL,170
304,9,2PNCT,NULL,30,2,7/27/0.45,26.2,0.681,,,,,,75,富士電線,NULL,NULL,NULL,170
305,9,2PNCT,NULL,30,3,7/27/0.45,28,0.681,,,,,,75,富士電線,NULL,NULL,NULL,170
306,9,2PNCT,NULL,30,4,7/27/0.45,31.1,0.681,,,,,,75,富士電線,NULL,NULL,NULL,170
307,9,2PNCT,NULL,38,1,7/34/0.45,15.6,0.525,502,213,,,,75,富士電線,NULL,NULL,NULL,170
308,9,2PNCT,NULL,38,2,7/34/0.45,28.4,0.541,,,,,,75,富士電線,NULL,NULL,NULL,170
309,9,2PNCT,NULL,38,3,7/34/0.45,30.4,0.541,2080,142,,,,75,富士電線,NULL,NULL,NULL,170
310,9,2PNCT,NULL,38,4,7/34/0.45,33.7,0.541,2600,129,,,,75,富士電線,NULL,NULL,NULL,170
311,9,2PNCT,NULL,50,1,19/16/0.45,17.7,0.411,,,,,,75,富士電線,NULL,NULL,NULL,170
312,9,2PNCT,NULL,50,2,19/16/0.45,32.8,0.423,,,,,,75,富士電線,NULL,NULL,NULL,170
313,9,2PNCT,NULL,50,3,19/16/0.45,35.1,0.423,,,,,,75,富士電線,NULL,NULL,NULL,170
314,9,2PNCT,NULL,50,4,19/16/0.45,38.9,0.423,,,,,,75,富士電線,NULL,NULL,NULL,170
315,9,2PNCT,NULL,60,1,19/20/0.45,19.2,0.329,960,290,,,,75,富士電線,NULL,NULL,NULL,170
316,9,2PNCT,NULL,60,2,19/20/0.45,35.6,0.339,,,,,,75,富士電線,NULL,NULL,NULL,170
317,9,2PNCT,NULL,60,3,19/20/0.45,38.3,0.339,3180,193,,,,75,富士電線,NULL,NULL,NULL,170
318,9,2PNCT,NULL,60,4,19/20/0.45,42.4,0.339,3990,174,,,,75,富士電線,NULL,NULL,NULL,170
319,9,2PNCT,NULL,80,1,19/27/0.45,22.4,0.243,1300,348,,,,75,富士電線,NULL,NULL,NULL,170
320,9,2PNCT,NULL,80,2,19/27/0.45,42,0.25,,,,,,75,富士電線,NULL,NULL,NULL,170
321,9,2PNCT,NULL,80,3,19/27/0.45,45.1,0.25,,,,,,75,富士電線,NULL,NULL,NULL,170
322,9,2PNCT,NULL,80,4,19/27/0.45,50.2,0.25,,,,,,75,富士電線,NULL,NULL,NULL,170
323,9,2PNCT,NULL,100,1,19/34/0.45,24.3,0.193,1590,406,,,,75,富士電線,NULL,NULL,NULL,170
324,9,2PNCT,NULL,100,2,19/34/0.45,45.8,0.199,,,,,,75,富士電線,NULL,NULL,NULL,170
325,9,2PNCT,NULL,100,3,19/34/0.45,49.2,0.199,5500,265,,,,75,富士電線,NULL,NULL,NULL,170
326,9,2PNCT,NULL,100,4,19/34/0.45,54.9,0.199,6860,240,,,,75,富士電線,NULL,NULL,NULL,170
327,9,2PNCT,NULL,125,1,19/42/0.45,26.5,0.15,,,,,,75,富士電線,NULL,NULL,NULL,170
328,9,2PNCT,NULL,125,2,19/42/0.45,50.4,0.161,,,,,,75,富士電線,NULL,NULL,NULL,170
329,9,2PNCT,NULL,125,3,19/42/0.45,54.1,0.161,,,,,,75,富士電線,NULL,NULL,NULL,170
330,9,2PNCT,NULL,125,4,19/42/0.45,60.3,0.161,,,,,,75,富士電線,NULL,NULL,NULL,170
331,9,2PNCT,NULL,150,1,27/34/0.45,28.6,0.131,2140,525,,,,75,富士電線,NULL,NULL,NULL,170
332,9,2PNCT,NULL,150,2,27/34/0.45,54.8,0.14,,,,,,75,富士電線,NULL,NULL,NULL,170
333,9,2PNCT,NULL,150,3,27/34/0.45,58.8,0.14,7450,340,,,,75,富士電線,NULL,NULL,NULL,170
334,9,2PNCT,NULL,200,1,37/34/0.45,31.7,0.0954,2810,615,,,,75,富士電線,NULL,NULL,NULL,170
335,9,2PNCT,NULL,250,1,37/42/0.45,35,0.0803,3290,695,,,,75,富士電線,NULL,NULL,NULL,170
336,9,2PNCT,NULL,325,1,37/55/0.45,39,0.0614,4340,800,,,,75,富士電線,NULL,NULL,NULL,170
337,3,CV,NULL,2,1,7/0.6,6.4,9.24,55,31,,,40,60,住電日立,NULL,NULL,NULL,170
338,3,CV,NULL,3.5,1,7/0.8,7,5.2,74,44,,,40,,住電日立,NULL,NULL,NULL,170
339,3,CV,NULL,5.5,1,7/1.0,8,3.33,105,58,,,40,,住電日立,NULL,NULL,NULL,170
340,3,CV,NULL,8,1,7/1.2,8.6,2.31,130,72,,,40,,住電日立,NULL,NULL,NULL,170
341,3,CV,NULL,14,1,円形圧縮,9.4,1.31,195,100,,,40,,住電日立,NULL,NULL,NULL,170
342,3,CV,NULL,22,1,円形圧縮,11,0.832,280,130,,,40,,住電日立,NULL,NULL,NULL,170
343,3,CV,NULL,38,1,円形圧縮,13,0.481,445,190,,,40,,住電日立,NULL,NULL,NULL,170
344,3,CV,NULL,60,1,円形圧縮,15.5,0.305,655,255,,,40,,住電日立,NULL,NULL,NULL,170
345,3,CV,NULL,100,1,円形圧縮,19,0.183,"1,100",355,,,40,,住電日立,NULL,NULL,NULL,170
346,3,CV,NULL,150,1,円形圧縮,22,0.122,"1,550",455,,,40,,住電日立,NULL,NULL,NULL,170
347,3,CV,NULL,200,1,円形圧縮,26,0.0915,"2,050",545,,,40,,住電日立,NULL,NULL,NULL,170
348,3,CV,NULL,250,1,円形圧縮,28,0.0739,"2,500",620,,,40,,住電日立,NULL,NULL,NULL,170
349,3,CV,NULL,325,1,円形圧縮,31,0.0568,"3,200",725,,,40,,住電日立,NULL,NULL,NULL,170
350,3,CV,NULL,400,1,円形圧縮,34,0.0462,"3,950",815,,,40,,住電日立,NULL,NULL,NULL,170
351,3,CV,NULL,500,1,円形圧縮,38,0.0369,"4,900",920,,,40,,住電日立,NULL,NULL,NULL,170
352,3,CV,NULL,600,1,円形圧縮,41,0.0308,"5,850",1005,,,40,,住電日立,NULL,NULL,NULL,170
353,3,CV,NULL,800,1,円形/分割圧縮,47,0.0231,"7,850","1,175/1,285",,,40,,住電日立,NULL,NULL,NULL,170
354,3,CV,NULL,2,2,7/0.6,10.5,9.42,120,28,,,40,,住電日立,NULL,NULL,NULL,170
355,3,CV,NULL,3.5,2,7/0.8,11.5,5.3,160,39,,,40,,住電日立,NULL,NULL,NULL,170
356,3,CV,NULL,5.5,2,7/1.0,13.5,3.4,220,52,,,40,,住電日立,NULL,NULL,NULL,170
357,3,CV,NULL,8,2,7/1.2,15,2.36,290,65,,,40,,住電日立,NULL,NULL,NULL,170
358,3,CV,NULL,14,2,円形圧縮,16.5,1.34,410,91,,,40,,住電日立,NULL,NULL,NULL,170
359,3,CV,NULL,22,2,円形圧縮,19.5,0.849,600,120,,,40,,住電日立,NULL,NULL,NULL,170
360,3,CV,NULL,38,2,円形圧縮,24,0.491,950,170,,,40,,住電日立,NULL,NULL,NULL,170
361,3,CV,NULL,60,2,円形圧縮,29,0.311,1500,225,,,40,,住電日立,NULL,NULL,NULL,170
362,3,CV,NULL,100,2,円形圧縮,37,0.187,2450,310,,,40,,住電日立,NULL,NULL,NULL,170
363,3,CV,NULL,150,2,円形圧縮,43,0.124,3500,400,,,40,,住電日立,NULL,NULL,NULL,170
364,3,CV,NULL,200,2,円形圧縮,50,0.0933,4700,485,,,40,,住電日立,NULL,NULL,NULL,170
365,3,CV,NULL,250,2,円形圧縮,54,0.0754,5700,560,,,40,,住電日立,NULL,NULL,NULL,170
366,3,CV,NULL,325,2,円形圧縮,60,0.0579,7250,660,,,40,,住電日立,NULL,NULL,NULL,170
367,3,CV,NULL,2,3,7/0.6,11,9.42,150,23,,,40,,住電日立,NULL,NULL,NULL,170
368,3,CV,NULL,3.5,3,7/0.8,12.5,5.3,200,33,,,40,,住電日立,NULL,NULL,NULL,170
369,3,CV,NULL,5.5,3,7/1.0,14.5,3.4,290,44,,,40,,住電日立,NULL,NULL,NULL,170
370,3,CV,NULL,8,3,7/1.2,16,2.36,370,54,,,40,,住電日立,NULL,NULL,NULL,170
371,3,CV,NULL,14,3,円形圧縮,17.5,1.34,560,76,,,40,,住電日立,NULL,NULL,NULL,170
372,3,CV,NULL,22,3,円形圧縮,21,0.849,830,100,,,40,,住電日立,NULL,NULL,NULL,170
373,3,CV,NULL,38,3,円形圧縮,25,0.491,"1,350",140,,,40,,住電日立,NULL,NULL,NULL,170
374,3,CV,NULL,60,3,円形圧縮,31,0.311,"2,050",190,,,40,,住電日立,NULL,NULL,NULL,170
375,3,CV,NULL,100,3,円形圧縮,40,0.187,"3,400",260,,,40,,住電日立,NULL,NULL,NULL,170
376,3,CV,NULL,150,3,円形圧縮,46,0.124,"4,900",340,,,40,,住電日立,NULL,NULL,NULL,170
377,3,CV,NULL,200,3,円形圧縮,54,0.0933,"6,500",410,,,40,,住電日立,NULL,NULL,NULL,170
378,3,CV,NULL,250,3,円形圧縮,58,0.0754,"8,000",470,,,40,,住電日立,NULL,NULL,NULL,170
379,3,CV,NULL,325,3,円形圧縮,65,0.0579,"10,500",555,,,40,,住電日立,NULL,NULL,NULL,170
380,3,CV,NULL,2,4,7/0.6,12,9.42,180,23,,,40,,住電日立,NULL,NULL,NULL,170
381,3,CV,NULL,3.5,4,7/0.8,13.5,5.3,250,33,,,40,,住電日立,NULL,NULL,NULL,170
382,3,CV,NULL,5.5,4,7/1.0,16,3.4,360,44,,,40,,住電日立,NULL,NULL,NULL,170
383,3,CV,NULL,8,4,7/1.2,17,2.36,470,54,,,40,,住電日立,NULL,NULL,NULL,170
384,3,CV,NULL,14,4,円形圧縮,19,1.34,700,76,,,40,,住電日立,NULL,NULL,NULL,170
385,3,CV,NULL,22,4,円形圧縮,23,0.849,1100,100,,,40,,住電日立,NULL,NULL,NULL,170
386,3,CV,NULL,38,4,円形圧縮,28,0.491,1800,140,,,40,,住電日立,NULL,NULL,NULL,170
387,3,CV,NULL,60,4,円形圧縮,35,0.311,2700,190,,,40,,住電日立,NULL,NULL,NULL,170
388,3,CV,NULL,100,4,円形圧縮,44,0.187,4500,260,,,40,,住電日立,NULL,NULL,NULL,170
389,3,CV,NULL,150,4,円形圧縮,51,0.124,6400,340,,,40,,住電日立,NULL,NULL,NULL,170
390,3,CV,NULL,200,4,円形圧縮,60,0.0933,8600,410,,,40,,住電日立,NULL,NULL,NULL,170
391,3,CV,NULL,250,4,円形圧縮,65,0.0754,10500,470,,,40,,住電日立,NULL,NULL,NULL,170
392,3,CV,NULL,325,4,円形圧縮,72,0.0579,13500,555,,,40,,住電日立,NULL,NULL,NULL,170
393,4,CVV,NULL,1.25,2,7/0.45,9.1,16.8,95,,,,,,住電日立,NULL,NULL,NULL,170
394,4,CVV,NULL,1.25,3,7/0.45,9.6,16.8,115,,,,,,住電日立,NULL,NULL,NULL,170
395,4,CVV,NULL,1.25,4,7/0.45,10.5,16.8,135,,,,,,住電日立,NULL,NULL,NULL,170
396,4,CVV,NULL,1.25,5,7/0.45,11.5,16.8,160,,,,,,住電日立,NULL,NULL,NULL,170
397,4,CVV,NULL,1.25,6,7/0.45,12,16.8,185,,,,,,住電日立,NULL,NULL,NULL,170
398,4,CVV,NULL,1.25,7,7/0.45,12,16.8,195,,,,,,住電日立,NULL,NULL,NULL,170
399,4,CVV,NULL,1.25,8,7/0.45,13,16.8,225,,,,,,住電日立,NULL,NULL,NULL,170
400,4,CVV,NULL,1.25,10,7/0.45,15,16.8,275,,,,,,住電日立,NULL,NULL,NULL,170
401,4,CVV,NULL,1.25,12,7/0.45,15.5,16.8,315,,,,,,住電日立,NULL,NULL,NULL,170
402,4,CVV,NULL,1.25,15,7/0.45,17,16.8,375,,,,,,住電日立,NULL,NULL,NULL,170
403,4,CVV,NULL,1.25,20,7/0.45,18.5,16.8,475,,,,,,住電日立,NULL,NULL,NULL,170
404,4,CVV,NULL,1.25,30,7/0.45,23,16.8,695,,,,,,住電日立,NULL,NULL,NULL,170
405,4,CVV,NULL,2,2,7/0.6,10,9.42,125,,,,,,住電日立,NULL,NULL,NULL,170
406,4,CVV,NULL,2,3,7/0.6,11,9.42,150,,,,,,住電日立,NULL,NULL,NULL,170
407,4,CVV,NULL,2,4,7/0.6,11.5,9.42,180,,,,,,住電日立,NULL,NULL,NULL,170
408,4,CVV,NULL,2,5,7/0.6,12.5,9.42,215,,,,,,住電日立,NULL,NULL,NULL,170
409,4,CVV,NULL,2,6,7/0.6,13.5,9.42,255,,,,,,住電日立,NULL,NULL,NULL,170
410,4,CVV,NULL,2,7,7/0.6,13.5,9.42,275,,,,,,住電日立,NULL,NULL,NULL,170
411,4,CVV,NULL,2,8,7/0.6,14.5,9.42,315,,,,,,住電日立,NULL,NULL,NULL,170
412,4,CVV,NULL,2,10,7/0.6,17,9.42,385,,,,,,住電日立,NULL,NULL,NULL,170
413,4,CVV,NULL,2,12,7/0.6,17.5,9.42,445,,,,,,住電日立,NULL,NULL,NULL,170
414,4,CVV,NULL,2,15,7/0.6,19.5,9.42,535,,,,,,住電日立,NULL,NULL,NULL,170
415,4,CVV,NULL,2,20,7/0.6,21,9.42,680,,,,,,住電日立,NULL,NULL,NULL,170
416,4,CVV,NULL,2,30,7/0.6,26,9.42,1020,,,,,,住電日立,NULL,NULL,NULL,170
417,4,CVV,NULL,3.5,2,7/0.8,11.5,5.3,165,,,,,,住電日立,NULL,NULL,NULL,170
418,4,CVV,NULL,3.5,3,7/0.8,12,5.3,215,,,,,,住電日立,NULL,NULL,NULL,170
419,4,CVV,NULL,3.5,4,7/0.8,13,5.3,255,,,,,,住電日立,NULL,NULL,NULL,170
420,4,CVV,NULL,3.5,5,7/0.8,14,5.3,310,,,,,,住電日立,NULL,NULL,NULL,170
